"X","Y","DateTime"
"1090.9","440.4","291951448406"
"1057.1","413.4","291951456654"
"1051.8","426.1","291951473355"
"1014.5","396.8","291951490061"
"1018.0","392.3","291951498417"
"1040.6","400.2","291951506697"
"1745.5","478.7","291951831528"
"1729.8","508.6","291951848155"
"1720.2","516.4","291951856415"
"1603.5","540.3","291951873178"
"1670.3","469.4","291951881534"
"1733.4","428.0","291951898196"
"1733.4","428.0","291951906513"
"1683.1","463.6","291951914866"
"1620.1","470.0","291951923120"
"1530.8","483.0","291951931516"
"1368.1","491.0","291951939840"
"1215.7","513.5","291951948188"
"1145.2","490.1","291951956469"
"1090.5","489.5","291951964851"
"1090.9","474.2","291951973164"
"1092.4","474.3","291951981510"
"1144.2","507.1","291951989814"
"1149.9","509.7","291951998131"
"1168.9","501.2","291952006486"
"1145.7","473.2","291952014859"
"1156.7","468.8","291952023137"
"1121.0","475.2","291952031511"
"1128.2","455.1","291952039854"
"1115.6","463.0","291952048154"
"1118.9","457.3","291952056484"
"1135.4","549.1","291952064850"
"1150.3","532.7","291952073159"
"1154.7","523.0","291952081500"
"1159.9","515.5","291952089822"
"1156.7","506.7","291952098198"
"1151.5","499.9","291952106475"
"1166.7","468.2","291952114749"
"1150.6","481.3","291952123142"
"1160.7","474.6","291952131502"
"1154.2","473.4","291952139810"
"1157.3","465.4","291952148162"
"1165.1","473.6","291952156472"
"1167.4","488.9","291952164783"
"1165.5","503.9","291952173146"
"1107.8","446.8","291952181470"
"1096.9","442.5","291952189811"
"1105.3","462.5","291952198116"
"1108.6","489.0","291952206427"
"1105.1","519.7","291952214774"
"1105.6","519.2","291952223136"
"1094.7","478.7","291952231401"
"1092.8","484.4","291952239764"
"1102.7","486.3","291952248153"
"1117.5","530.1","291952256466"
"1131.4","527.2","291952264756"
"1131.6","527.0","291952273129"
"1124.5","469.2","291952281507"
"1126.1","458.0","291952289794"
"1122.3","450.6","291952298063"
"1125.4","469.6","291952306447"
"1130.7","480.6","291952314727"
"1123.8","490.0","291952323153"
"1128.6","492.6","291952331543"
"1131.4","480.1","291952339913"
"1131.7","502.2","291952348214"
"1125.7","499.4","291952356462"
"1126.2","514.1","291952364879"
"1132.6","499.2","291952373297"
"1133.0","492.0","291952381514"
"1124.8","487.8","291952389912"
"1119.5","489.2","291952398293"
"1120.7","491.6","291952406496"
"1109.9","478.9","291952414990"
"1102.6","480.2","291952423137"
"1139.8","495.3","291952431612"
"1122.4","503.4","291952439789"
"1130.3","514.6","291952448060"
"1121.0","490.6","291952456482"
"1122.2","470.2","291952464849"
"1136.2","481.4","291952473200"
"1137.6","477.7","291952481673"
"1145.0","484.4","291952489882"
"1133.6","485.0","291952498236"
"1151.8","480.5","291952506519"
"1123.4","519.8","291952514811"
"1116.1","539.1","291952523226"
"1100.8","500.0","291952531625"
"1099.6","498.1","291952539928"
"1099.7","498.8","291952548223"
"1113.0","527.4","291952556531"
"1131.9","510.7","291952564865"
"1097.6","519.2","291952573248"
"1099.5","505.6","291952581608"
"1107.2","494.9","291952589962"
"1123.4","491.1","291952598088"
"1119.2","486.2","291952606626"
"1124.2","481.4","291952614965"
"1114.8","469.3","291952623276"
"1109.9","449.3","291952631556"
"1118.8","480.9","291952639792"
"1132.0","474.1","291952648279"
"1141.3","479.6","291952656556"
"1130.4","446.6","291952664789"
"1147.7","489.2","291952673159"
"1150.2","508.9","291952681581"
"1128.8","479.2","291952689885"
"1114.4","502.3","291952698265"
"1109.1","468.7","291952706556"
"1126.8","531.7","291952714846"
"1112.5","456.8","291952723216"
"1094.4","461.5","291952731678"
"1090.0","451.6","291952739780"
"1097.4","455.9","291952748208"
"1153.5","494.0","291952756587"
"1151.8","499.8","291952764807"
"1154.5","486.0","291952773228"
"1123.2","476.4","291952781505"
"1135.9","470.0","291952789847"
"1140.0","472.6","291952798179"
"1149.9","496.0","291952806566"
"1152.5","445.0","291952814940"
"1144.4","460.1","291952823075"
"1144.3","460.0","291952831532"
"1135.5","488.5","291952839907"
"1140.7","474.9","291952848198"
"1149.9","464.4","291952856417"
"1138.1","462.8","291952864805"
"1125.0","486.6","291952873230"
"1114.5","493.5","291952881581"
"1122.2","485.3","291952889777"
"1126.7","460.8","291952898183"
"1118.1","486.0","291952906514"
"1107.4","475.1","291952914755"
"1112.5","472.1","291952923005"
"1116.3","467.5","291952931548"
"1131.0","459.7","291952939905"
"1149.2","423.1","291952948151"
"1144.0","435.9","291952956472"
"1135.1","459.3","291952964866"
"1115.1","486.3","291952973002"
"1125.7","493.4","291952981615"
"1122.5","490.2","291952989882"
"1120.7","538.6","291952998190"
"1122.3","540.6","291953006468"
"1112.4","514.0","291953014911"
"1124.7","453.3","291953023208"
"1114.1","424.4","291953031455"
"1115.8","426.6","291953039766"
"1118.6","429.8","291953048138"
"1126.4","454.1","291953056491"
"1115.1","483.8","291953064912"
"1109.2","474.6","291953073154"
"1085.9","470.6","291953081434"
"1084.6","471.7","291953089794"
"1108.2","450.3","291953106519"
"1099.5","449.2","291953114887"
"1108.7","443.5","291953123094"
"1134.2","507.2","291953131464"
"1138.6","517.5","291953139753"
"1135.5","522.6","291953148027"
"1108.3","472.2","291953156272"
"1115.1","466.2","291953164653"
"1114.1","450.4","291953173247"
"1110.5","478.0","291953181544"
"1117.5","497.1","291953189775"
"1109.5","487.3","291959689806"
"1103.9","513.3","291959697884"
"1086.7","536.0","291959706215"
"1095.7","535.4","291959714544"
"1100.4","528.9","291959722824"
"1103.9","529.0","291959731196"
"1108.8","530.5","291959739554"
"1101.1","532.4","291959747877"
"1103.4","529.6","291959756234"
"1100.6","528.6","291959764336"
"1097.8","526.9","291959772655"
"1063.6","568.6","291959781009"
"1026.9","614.4","291959789325"
"1024.9","665.4","291959797715"
"1036.9","681.9","291959806059"
"1060.8","691.7","291959814478"
"1057.7","667.1","291959822881"
"1053.5","672.3","291959831226"
"1042.2","630.1","291959839571"
"1014.1","693.6","291959847807"
"1030.6","689.3","291959856133"
"1038.9","691.1","291959864589"
"1054.6","689.8","291959872896"
"1043.0","678.3","291959881155"
"1046.6","678.8","291959889560"
"1041.1","674.9","291959897819"
"1045.8","684.2","291959906196"
"1062.0","644.8","291959914418"
"1050.7","656.5","291959922912"
"1064.4","651.2","291959931085"
"1065.8","655.5","291959939507"
"1064.0","674.9","291959947770"
"1065.7","659.3","291959956208"
"1049.0","689.0","291959964561"
"1041.1","706.0","291959972866"
"1049.6","697.0","291959981135"
"1038.5","697.0","291959989629"
"1021.8","652.0","291959997825"
"1028.5","655.2","291960006148"
"1039.2","648.8","291960014322"
"1046.8","663.2","291960022811"
"1041.8","641.4","291960031185"
"1036.6","696.5","291960039589"
"1046.0","710.9","291960047612"
"1039.2","682.7","291960056238"
"1078.4","696.2","291960064400"
"1033.5","684.6","291960072823"
"1027.8","678.3","291960081112"
"1011.9","691.4","291960089587"
"1019.1","685.5","291960097802"
"1021.3","704.6","291960106085"
"1055.0","442.1","291960406174"
"1060.0","446.5","291960414440"
"1062.3","447.8","291960422745"
"1081.0","452.4","291960431011"
"1076.4","446.4","291960439471"
"1072.7","426.2","291960447838"
"1048.7","413.4","291960456157"
"1066.2","429.1","291960464478"
"1070.7","441.5","291960472772"
"1088.4","453.7","291960481086"
"1081.1","452.6","291960489499"
"1082.9","465.8","291960497833"
"1078.3","463.0","291960506110"
"1091.8","467.8","291960514266"
"1084.6","470.6","291960522815"
"1084.7","469.7","291960531175"
"1094.4","435.5","291960539466"
"1088.5","462.5","291960547876"
"1098.7","471.5","291960556167"
"1093.9","475.8","291960564457"
"1103.6","474.9","291960572829"
"1105.5","479.1","291960581086"
"1105.6","481.2","291960589353"
"1104.1","500.9","291960597746"
"1097.3","482.6","291960606134"
"1099.5","479.9","291960614470"
"1101.8","478.1","291960622817"
"1103.6","496.7","291960631139"
"1100.5","496.8","291960639426"
"1095.7","500.4","291960647745"
"1096.9","488.4","291960656010"
"1077.9","486.8","291960664416"
"1084.4","479.1","291960672798"
"1080.8","482.3","291960681148"
"1105.2","482.5","291960689403"
"1103.2","483.3","291960697783"
"1112.4","481.4","291960706100"
"1112.6","473.1","291960714447"
"1110.7","472.7","291960722796"
"1107.2","485.6","291960731200"
"1094.8","482.2","291960739433"
"1098.4","486.6","291960747748"
"1101.0","485.8","291960756052"
"1118.5","505.5","291960764443"
"1081.3","487.2","291960772682"
"1095.7","489.1","291960780827"
"1090.5","465.2","291960789310"
"1075.4","461.3","291960797776"
"1058.6","486.5","291960806147"
"1023.0","498.9","291960814190"
"1014.1","535.1","291960822606"
"1021.0","544.3","291960831097"
"1041.1","583.1","291960839309"
"1052.6","573.3","291960847737"
"1059.6","576.4","291960855970"
"1056.9","567.7","291960864395"
"1058.0","569.5","291960872742"
"1050.8","564.8","291960881016"
"1054.9","560.1","291960889376"
"1051.1","559.5","291960897669"
"1045.3","561.3","291960905988"
"1032.0","571.5","291960914287"
"1031.6","569.6","291960922952"
"1041.2","554.7","291960931018"
"1046.3","562.6","291960939342"
"1040.7","552.1","291960947582"
"1028.2","546.6","291960956141"
"1033.8","541.1","291960964272"
"1036.7","553.0","291960972861"
"1044.8","547.8","291960981028"
"1044.1","551.7","291960989325"
"1041.3","565.9","291960997682"
"1045.1","578.1","291961006022"
"1040.7","582.5","291961014370"
"1037.9","563.5","291961022545"
"1017.7","524.4","291961031019"
"1017.6","524.3","291961039302"
"1041.7","535.7","291961047691"
"1058.5","546.1","291961055983"
"1061.9","640.3","291961947468"
"1052.2","655.8","291961955764"
"1047.8","656.6","291961964136"
"1038.9","652.0","291961980795"
"1033.9","666.9","291961989166"
"1013.0","664.3","291961997426"
"1017.4","670.8","291962005712"
"1027.9","657.0","291962014171"
"1048.1","643.4","291962022526"
"1043.4","636.3","291962030776"
"1040.0","637.8","291962039148"
"1043.8","637.8","291962047455"
"1043.5","630.2","291962055783"
"1044.1","634.2","291962064124"
"1035.2","629.5","291962072557"
"1038.7","629.8","291962080771"
"1022.7","646.6","291962089116"
"1022.7","646.6","291962097432"
"1021.5","616.9","291962105798"
"1047.8","612.6","291962114112"
"1049.1","621.8","291962122512"
"1038.0","620.5","291962130743"
"1038.0","620.5","291962139089"
"1051.9","644.7","291962147440"
"1040.8","666.7","291962155816"
"1036.9","674.3","291962164096"
"1048.6","668.7","291962172547"
"1061.5","678.8","291962180746"
"1068.8","696.6","291962189134"
"1062.9","717.5","291962197462"
"1092.4","740.8","291962205726"
"1080.6","706.5","291962214107"
"1086.7","695.7","291962222524"
"1079.9","684.5","291962230793"
"1110.5","694.2","291962239094"
"1118.5","690.3","291962247434"
"1121.2","683.1","291962255863"
"1085.2","683.9","291962264055"
"1075.3","685.0","291962272437"
"1076.3","708.3","291962280778"
"1085.1","702.4","291962289080"
"1105.5","673.9","291962297426"
"1105.2","676.7","291962305793"
"1103.6","672.0","291962314128"
"1082.6","691.6","291962322437"
"1077.9","685.4","291962330732"
"1101.3","690.0","291962339123"
"1094.3","694.1","291962347405"
"1087.7","700.2","291962355770"
"1041.8","673.4","291962364081"
"1051.2","678.0","291962372482"
"1055.9","669.6","291962380675"
"1069.5","707.0","291962389088"
"1067.6","697.0","291962397413"
"1068.8","739.6","291962405730"
"1074.7","699.3","291962414077"
"1074.8","705.5","291962422454"
"1070.5","692.9","291962430732"
"1074.8","694.7","291962439131"
"1069.2","696.0","291962447408"
"1049.3","686.7","291962455785"
"1069.3","676.6","291962464070"
"1056.9","691.7","291962472404"
"1067.1","704.0","291962480688"
"1065.3","712.0","291962489106"
"1066.8","685.0","291962497397"
"1073.4","693.8","291962505688"
"1080.0","628.4","291962514054"
"1053.6","641.6","291962522449"
"1053.6","641.6","291962530724"
"1051.3","698.4","291962538948"
"1056.8","702.2","291962547397"
"1067.9","699.3","291962555818"
"1060.9","675.5","291962564059"
"1056.5","732.5","291962572447"
"1044.7","670.8","291962580713"
"1057.3","697.8","291962589095"
"1064.6","673.2","291962597390"
"1061.5","684.9","291962605712"
"1061.8","689.5","291962614054"
"1038.2","708.8","291962622373"
"1046.7","713.4","291962630694"
"1044.4","708.7","291962639156"
"1053.9","674.2","291962647363"
"1040.5","657.9","291962655689"
"1055.1","658.3","291962664049"
"1055.8","675.9","291962672444"
"1068.9","685.9","291962680722"
"1063.0","691.7","291962689115"
"1059.6","690.2","291962697332"
"1067.0","703.8","291962705688"
"1054.2","658.1","291962714055"
"1054.8","679.7","291962722342"
"1060.4","683.9","291962730700"
"1076.9","745.4","291962739063"
"1081.3","715.7","291962747347"
"1094.1","728.8","291962755705"
"1124.5","749.7","291962764029"
"1121.1","789.6","291962772291"
"1061.3","757.9","291962780629"
"1062.4","757.6","291962788992"
"1057.6","754.1","291962797254"
"1063.0","754.6","291962805703"
"1062.4","745.3","291962813993"
"1074.8","748.8","291962822382"
"1082.0","746.2","291962830680"
"1034.8","749.7","291962839128"
"1028.8","730.4","291962847340"
"1031.2","717.0","291962855763"
"1066.1","720.1","291962864056"
"1068.3","731.5","291962872504"
"1068.0","742.2","291962880764"
"1041.8","741.3","291962889165"
"1051.3","753.8","291962905655"
"1076.9","754.5","291962914066"
"1080.0","749.4","291962922388"
"1084.3","744.2","291962930676"
"1064.9","750.9","291962939016"
"1059.8","755.1","291962947284"
"1034.1","734.9","291962955711"
"1042.8","724.5","291962964045"
"1050.8","708.1","291962972412"
